user_id,len,mean
173,2517,0.836313071116
174,2516,0.975755166932
175,2510,0.697211155378
176,2503,0.786656012785
177,2501,0.700519792083
178,2500,0.6876
179,2500,0.6564
180,2497,0.882258710453
181,2494,0.505613472334
182,2490,0.911646586345
183,2489,0.822820409803
184,2484,0.912238325282
185,2482,0.111603545528
186,2481,0.527206771463
187,2478,0.269975786925
188,2476,0.913974151858
189,2476,0.966882067851
190,2475,0.408888888889
191,2472,0.438106796117
192,2467,0.30887717876
193,2459,0.703131354209
194,2447,0.578259092767
195,2444,0.63093289689
196,2443,0.50593532542
197,2441,0.973371569029
198,2440,0.224180327869
199,2436,0.508210180624
200,2434,0.166803615448
201,2413,0.984666390385
202,2408,0.74792358804
203,2400,0.94
204,2391,0.746131325805
205,2388,0.922110552764
206,2383,0.688208140999
207,2373,0.973451327434
208,2371,0.901307465205
209,2371,0.788274989456
210,2368,0.431587837838
211,2367,0.734685255598
212,2365,0.337420718816
213,2363,0.878121032586
214,2362,0.946232006774
215,2359,0.96184824078
216,2356,0.553904923599
217,2352,0.253401360544
218,2348,0.982538330494
219,2338,0.90376390077
220,2337,0.805733846812
221,2335,0.447109207709
222,2330,0.46652360515
223,2329,0.776298840704
224,2323,0.918209212226
225,2320,0.869396551724
226,2319,0.608451918931
227,2319,0.815437688659
228,2316,0.403281519862
229,2314,0.587294727744
230,2311,0.823885763739
231,2306,0.607979184735
232,2305,0.725379609544
233,2302,0.864900086881
234,2301,0.877879182964
235,2301,0.51890482399
236,2298,0.672323759791
237,2296,0.68031358885
238,2295,0.406100217865
239,2294,0.931560592851
240,2291,0.620253164557
241,2288,0.96722027972
242,2285,0.918599562363
243,2283,0.947437582129
244,2282,0.928571428571
245,2282,0.342243645925
246,2278,0.369622475856
247,2278,0.692273924495
248,2278,0.650131694469
249,2278,0.657155399473
250,2277,0.275801493193
251,2273,0.274527056753
252,2272,0.40536971831
253,2269,0.32921992067
254,2268,0.652116402116
255,2268,0.996031746032
256,2265,0.653421633554
257,2264,0.985424028269
258,2264,0.69390459364
259,2258,0.294508414526
260,2258,0.681576616475
261,2257,0.99158174568
262,2247,0.245215843347
263,2246,0.800089047195
264,2236,0.397584973166
265,2235,0.975391498881
266,2233,0.586206896552
267,2231,0.85656656208
268,2229,0.457604306864
269,2229,0.488111260655
270,2227,0.331836551414
271,2225,0.382471910112
272,2224,0.786870503597
273,2224,0.916816546763
274,2223,0.196581196581
275,2223,0.766981556455
276,2223,0.883940620783
277,2221,0.897343538946
278,2220,0.621621621622
279,2207,0.812868146806
280,2205,0.746031746032
281,2205,0.468027210884
282,2201,0.645615629259
283,2201,0.746933212176
284,2199,0.99818099136
285,2198,0.532757051865
286,2198,0.489535941765
287,2197,0.997269003186
288,2196,0.685336976321
289,2191,0.447740757645
290,2190,0.356621004566
291,2190,0.908219178082
292,2182,0.994042163153
293,2179,0.25837540156
294,2179,0.714547957779
295,2167,0.680203045685
296,2167,0.528380249192
297,2166,0.944136657433
298,2162,0.759944495837
299,2162,0.568455134135
300,2162,0.667900092507
301,2161,0.277186487737
302,2154,0.773444753946
303,2152,0.28717472119
304,2149,0.170311772918
305,2148,0.744413407821
306,2145,0.426107226107
307,2132,0.776735459662
308,2132,0.781894934334
309,2130,0.292488262911
310,2127,0.985425481899
311,2126,0.347130761994
312,2119,0.703633789523
313,2118,0.903210576015
314,2115,0.615602836879
315,2115,0.391016548463
316,2114,0.913434247871
317,2110,0.65971563981
318,2107,0.814902705268
319,2103,0.950546837851
320,2100,0.535714285714
321,2099,0.442115292997
322,2098,0.387988560534
323,2095,0.567064439141
324,2094,0.902578796562
325,2088,0.72030651341
326,2085,0.995683453237
327,2083,0.610177628421
328,2083,0.53240518483
329,2079,0.737373737374
330,2077,0.840635532017
331,2071,0.742636407533
332,2067,0.970972423803
333,2065,0.847457627119
334,2065,0.624213075061
335,2060,0.996116504854
336,2057,0.98736023335
337,2052,0.908382066277
338,2051,0.658215504632
339,2050,0.805853658537
340,2048,0.70654296875
341,2046,0.989736070381
342,2040,0.707352941176
343,2040,0.571568627451
344,2038,0.6766437684
345,2036,0.792730844794
346,2036,0.827603143418
347,2035,0.807862407862
348,2034,0.922812192724
349,2033,0.54697491392
350,2031,0.862136878385
351,2024,0.983201581028
352,2022,0.455489614243
353,2018,0.804261645193
354,2017,0.491323748141
355,2016,0.612599206349
356,2015,0.880893300248
357,2014,0.222442899702
358,2011,0.924912978618
359,2010,0.224378109453
360,2009,0.979591836735
361,2007,0.37668161435
362,2007,0.431988041854
363,2006,0.700398803589
364,2004,0.464570858283
365,2002,0.90959040959
366,2000,0.914
367,1999,0.872436218109
368,1996,0.903306613226
369,1994,0.748746238716
370,1994,0.972417251755
371,1988,0.339034205231
372,1985,0.991435768262
373,1981,0.897021706209
374,1980,0.462626262626
375,1978,0.403437815976
376,1977,0.843702579666
377,1976,0.589068825911
378,1975,0.991392405063
379,1973,0.786619361379
380,1970,0.172588832487
381,1969,0.570340274251
382,1969,0.798374809548
383,1967,0.457041179461
384,1965,0.913486005089
385,1961,0.948495665477
386,1959,0.952016334865
387,1959,0.30270546197
388,1959,0.898928024502
389,1958,0.708886618999
390,1956,0.674846625767
391,1955,0.986189258312
392,1954,0.662743091095
393,1954,0.250255885363
394,1952,0.615266393443
395,1951,0.974372116863
396,1950,0.717948717949
397,1946,0.709660842754
398,1945,0.846786632391
399,1943,0.914050437468
400,1941,0.666151468315
401,1941,0.215352910871
402,1939,0.789582258896
403,1938,0.939628482972
404,1938,1.0
405,1932,0.803830227743
406,1932,0.864389233954
407,1930,0.965803108808
408,1930,0.511398963731
409,1929,0.82011404873
410,1925,0.571428571429
411,1924,0.341995841996
412,1924,0.100831600832
413,1924,0.891372141372
414,1921,0.327954190526
415,1920,0.658333333333
416,1919,0.198540906722
417,1918,0.622002085506
418,1917,0.544600938967
419,1917,0.594679186228
420,1916,0.396659707724
421,1913,0.564035546262
422,1910,0.319895287958
423,1909,0.941854374018
424,1908,0.973794549266
425,1907,0.493445201888
426,1904,0.782037815126
427,1902,0.614616193481
428,1900,0.398421052632
429,1898,0.630136986301
430,1896,0.576476793249
431,1895,0.678627968338
432,1895,0.13562005277
433,1890,0.997354497354
434,1887,0.842077371489
435,1883,0.695167286245
436,1882,0.815621679065
437,1882,0.0828905419766
438,1878,0.943556975506
439,1878,0.845580404686
440,1877,0.431006925946
441,1877,0.912093766649
442,1877,0.831113478956
443,1875,0.820266666667
444,1872,0.988247863248
445,1872,0.994658119658
446,1872,0.566239316239
447,1871,0.97594869054
448,1871,0.513629075361
449,1868,0.247323340471
450,1866,0.453912111468
451,1866,0.548767416935
452,1866,0.199892818864
453,1865,0.826809651475
454,1862,0.451127819549
455,1860,0.856451612903
456,1858,0.98439181916
457,1853,0.411764705882
458,1852,0.989200863931
459,1851,0.52944354403
460,1844,0.243492407809
461,1844,0.406182212581
462,1840,0.363043478261
463,1837,0.732716385411
464,1834,0.405670665213
465,1830,0.236612021858
466,1829,0.768726079825
467,1829,0.993439037726
468,1829,0.991798797157
469,1828,0.574945295405
470,1828,0.550328227571
471,1827,0.627805145047
472,1827,0.509031198686
473,1821,0.656781987919
474,1820,0.985164835165
475,1815,0.940495867769
476,1813,0.723662437948
477,1812,0.818432671082
478,1812,0.885761589404
479,1810,0.761878453039
480,1809,0.260917634052
481,1808,0.495575221239
482,1807,0.168234643055
483,1805,0.838781163435
484,1805,0.607202216066
485,1804,0.900776053215
486,1803,0.36772046589
487,1803,0.962839711592
488,1801,0.464186563021
489,1800,0.302777777778
490,1799,0.752084491384
491,1798,0.981090100111
492,1798,0.767519466073
493,1795,0.607242339833
494,1794,0.64994425864
495,1793,0.935303959844
496,1791,0.978224455611
497,1791,0.859296482412
498,1790,0.857541899441
499,1789,0.856344326439
500,1788,0.898210290828
501,1786,0.330907054871
502,1785,0.856022408964
503,1784,0.920964125561
504,1784,0.946748878924
505,1784,0.451233183857
506,1781,0.890510948905
507,1781,0.785513756317
508,1780,0.789887640449
509,1778,0.616422947132
510,1778,0.794150731159
511,1776,0.849662162162
512,1775,0.951549295775
513,1774,0.213077790304
514,1772,0.80079006772
515,1772,0.896726862302
516,1770,0.946327683616
517,1766,0.73839184598
518,1766,0.560022650057
519,1765,0.939943342776
520,1764,0.828231292517
521,1763,0.735677821894
522,1755,0.831339031339
523,1754,0.281641961231
524,1753,0.593839132915
525,1752,0.455479452055
526,1749,0.662664379646
527,1749,0.942824471126
528,1749,0.50657518582
529,1748,0.575514874142
530,1748,0.864988558352
531,1748,0.969679633867
532,1747,0.913566113337
533,1745,0.897421203438
534,1744,0.38245412844
535,1743,0.593803786575
536,1743,0.95983935743
537,1743,0.682157200229
538,1742,0.941446613088
539,1741,0.723721998851
540,1741,0.856978747846
541,1741,0.246410109133
542,1740,0.945977011494
543,1740,0.672413793103
544,1737,0.613126079447
545,1737,0.747265400115
546,1735,0.728530259366
547,1735,0.97060518732
548,1734,0.996539792388
549,1734,0.980392156863
550,1727,0.603358425014
551,1727,0.874927620151
552,1724,0.613689095128
553,1724,0.425174013921
554,1723,0.619268717353
555,1721,0.878558977339
556,1720,0.900581395349
557,1720,0.822674418605
558,1719,0.922047702152
559,1718,0.991268917346
560,1718,0.668800931315
561,1716,0.959207459207
562,1715,0.209912536443
563,1715,0.757434402332
564,1713,0.595446584939
565,1709,0.462258630778
566,1707,0.30755711775
567,1706,0.383352872216
568,1705,0.810557184751
569,1703,0.850851438638
570,1700,0.904117647059
571,1698,0.508244994111
572,1698,0.993521790342
573,1698,0.335689045936
574,1693,0.642055522741
575,1692,0.685579196217
576,1691,0.584861028977
577,1690,0.956804733728
578,1689,0.791592658378
579,1688,0.454383886256
580,1687,0.392412566686
581,1685,0.900296735905
582,1681,0.43010113028
583,1680,0.885714285714
584,1673,0.906156604901
585,1672,0.90490430622
586,1672,0.961124401914
587,1671,0.476361460203
588,1669,0.424805272618
589,1668,0.314148681055
590,1667,0.934013197361
591,1666,0.814525810324
592,1666,0.950180072029
593,1665,0.406606606607
594,1664,0.938100961538
595,1663,0.832230907998
596,1661,0.842263696568
597,1659,0.952983725136
598,1659,0.528028933092
599,1656,0.222826086957
600,1656,0.99577294686
601,1652,0.302663438257
602,1650,0.400606060606
603,1650,0.78
604,1649,0.486355366889
605,1649,0.29714978775
606,1648,0.934466019417
607,1648,0.572815533981
608,1645,0.989665653495
609,1644,0.751824817518
610,1643,0.73097991479
611,1643,0.719415702982
612,1642,0.783800243605
613,1642,0.934835566382
614,1641,0.881170018282
615,1641,0.66057282145
616,1640,0.512804878049
617,1640,0.753658536585
618,1638,0.91452991453
619,1637,0.979230299328
620,1637,0.57055589493
621,1637,0.697617593158
622,1636,0.759168704156
623,1629,0.802946593002
624,1629,0.521792510743
625,1627,0.354025814382
626,1625,0.737230769231
627,1624,0.43657635468
628,1624,0.879926108374
629,1622,0.86683107275
630,1621,0.989512646514
631,1621,0.64713140037
632,1620,0.832098765432
633,1620,0.482716049383
634,1617,0.498453927025
635,1617,0.656153370439
636,1616,0.433787128713
637,1616,0.957301980198
638,1616,0.944306930693
639,1615,0.80866873065
640,1612,0.353598014888
641,1612,0.56699751861
642,1612,0.68300248139
643,1609,0.490366687383
644,1608,0.367537313433
645,1608,0.971393034826
646,1605,0.568224299065
647,1603,0.797878976918
648,1603,0.948845913911
649,1602,0.746566791511
650,1602,0.210362047441
651,1602,0.171660424469
652,1601,0.948782011243
653,1600,0.496875
654,1600,0.61375
655,1599,0.222013758599
656,1599,0.98186366479
657,1598,0.918648310388
658,1596,0.630325814536
659,1594,0.861982434128
660,1594,0.752195734003
661,1594,0.978042659975
662,1594,0.75721455458
663,1593,0.231010671689
664,1593,0.532956685499
665,1593,0.655367231638
666,1591,0.519798868636
667,1589,0.32976714915
668,1589,0.724984266834
669,1587,0.296786389414
670,1587,0.422180214241
671,1587,0.8670447385
672,1583,0.663929248263
673,1580,0.282911392405
674,1580,0.840506329114
675,1579,0.759341355288
676,1578,0.814955640051
677,1576,0.98921319797
678,1576,0.800126903553
679,1576,0.56154822335
680,1576,0.610406091371
681,1576,0.345177664975
682,1575,0.542222222222
683,1574,0.862134688691
684,1571,0.781031190325
685,1570,0.883439490446
686,1569,0.38240917782
687,1569,0.889101338432
688,1569,0.95666029318
689,1567,0.804722399489
690,1565,0.205111821086
691,1565,0.162939297125
692,1564,0.739769820972
693,1564,0.636189258312
694,1561,0.759128763613
695,1561,0.975016015375
696,1560,0.425641025641
697,1559,0.858883899936
698,1559,0.967928159076
699,1558,0.885750962773
700,1557,0.975594091201
701,1554,0.727799227799
702,1553,0.401159047006
703,1553,0.401159047006
704,1550,0.893548387097
705,1550,0.529032258065
706,1550,0.734193548387
707,1550,0.641935483871
708,1547,0.480284421461
709,1547,0.747252747253
710,1546,0.695989650712
711,1546,0.505821474774
712,1546,0.864165588616
713,1546,0.905562742561
714,1546,0.679172056921
715,1545,0.598705501618
716,1545,0.401941747573
717,1544,0.919041450777
718,1544,0.89896373057
719,1542,0.481193255512
720,1541,0.473069435432
721,1538,0.915474642393
722,1538,0.154096228869
723,1535,0.794788273616
724,1534,0.854628422425
725,1530,0.42614379085
726,1529,0.908436886854
727,1529,0.616088947024
728,1527,0.90897184021
729,1527,0.874918140144
730,1525,0.452459016393
731,1524,0.671916010499
732,1524,0.965223097113
733,1524,0.556430446194
734,1524,0.923884514436
735,1522,0.871879106439
736,1521,0.980933596318
737,1521,0.368836291913
738,1521,0.903353057199
739,1519,0.873601053325
740,1518,0.942028985507
741,1517,0.970336189848
742,1516,0.292875989446
743,1516,0.395118733509
744,1515,0.347194719472
745,1514,0.873844121532
746,1514,0.976221928666
747,1514,0.346103038309
748,1513,0.95373430271
749,1513,0.960343688037
750,1513,0.67151354924
751,1512,0.310846560847
752,1512,0.447751322751
753,1512,0.496031746032
754,1512,0.923941798942
755,1511,0.781601588352
756,1511,0.943084050298
757,1510,0.156291390728
758,1508,0.83023872679
759,1507,0.620437956204
760,1506,0.718459495352
761,1506,0.437583001328
762,1506,0.54780876494
763,1505,0.619933554817
764,1505,0.877740863787
765,1502,0.0386151797603
766,1501,0.964690206529
767,1499,0.498332221481
768,1499,0.739826551034
769,1498,0.973965287049
770,1498,0.254339118825
771,1498,0.825767690254
772,1496,0.572192513369
773,1495,0.686956521739
774,1495,0.543143812709
775,1494,0.789825970549
776,1494,0.773761713521
777,1494,0.944444444444
778,1494,0.659973226238
779,1493,0.409243134628
780,1493,0.989953114534
781,1493,0.90488948426
782,1493,0.494306764903
783,1492,0.992627345845
784,1492,0.509383378016
785,1492,0.409517426273
786,1492,0.298927613941
787,1491,0.678068410463
788,1490,0.534899328859
789,1490,0.914093959732
790,1490,0.895973154362
791,1490,0.855704697987
792,1489,0.788448623237
793,1488,0.727150537634
794,1488,0.940860215054
795,1488,0.736559139785
796,1486,0.586137281292
797,1485,0.584511784512
798,1485,0.701683501684
799,1484,0.592318059299
800,1483,0.21712744437
801,1483,0.814565070802
802,1482,0.655870445344
803,1479,0.396889790399
804,1479,0.487491548343
805,1478,0.946549391069
806,1477,0.698713608666
807,1475,0.96
808,1475,0.913898305085
809,1475,0.624406779661
810,1474,0.949796472185
811,1473,0.976238968092
812,1472,0.601222826087
813,1470,0.992517006803
814,1469,0.978897208986
815,1468,0.653950953678
816,1467,0.353101567825
817,1466,0.784447476126
818,1466,0.838335607094
819,1466,0.976125511596
820,1466,0.510231923602
821,1465,0.623890784983
822,1464,0.714480874317
823,1463,0.872863978127
824,1462,0.65731874145
825,1460,0.92397260274
826,1459,0.821110349554
827,1458,0.593278463649
828,1458,0.825788751715
829,1456,0.425137362637
830,1456,0.6875
831,1456,0.787774725275
832,1455,0.670790378007
833,1455,0.953951890034
834,1452,0.867768595041
835,1452,0.888429752066
836,1451,0.481047553411
837,1451,0.849069607167
838,1450,0.736551724138
839,1449,0.372670807453
840,1449,0.841959972395
841,1447,0.506565307533
842,1446,0.354771784232
843,1446,0.868603042877
844,1445,0.858823529412
845,1445,0.796539792388
846,1443,0.978516978517
847,1442,0.806518723994
848,1442,0.273231622746
849,1439,0.406532314107
850,1439,0.674774148714
851,1437,0.521224773834
852,1435,0.501045296167
853,1435,0.783275261324
854,1434,0.200139470014
855,1433,0.579902302861
856,1433,0.752267969295
857,1432,0.784916201117
858,1432,0.688547486034
859,1431,0.766596785465
860,1430,0.987412587413
861,1430,0.385314685315
862,1430,0.501398601399
863,1427,0.640504555011
864,1427,0.49824807288
865,1426,0.400420757363
866,1423,0.534082923401
867,1423,0.79128601546
868,1422,0.614627285513
869,1422,0.886075949367
870,1421,0.925404644616
871,1420,0.398591549296
872,1420,0.935211267606
873,1419,0.427766032417
874,1419,0.784355179704
875,1419,0.859760394644
876,1418,0.584626234133
877,1418,0.451339915374
878,1417,0.631616090332
879,1416,0.818502824859
880,1415,0.744169611307
881,1414,0.937765205092
882,1414,0.771570014144
883,1412,0.919263456091
884,1411,0.829907866761
885,1410,0.951063829787
886,1410,0.631205673759
887,1409,0.933286018453
888,1409,0.85805535841
889,1408,0.8046875
890,1407,0.884150675195
891,1406,0.986486486486
892,1405,0.391459074733
893,1405,0.621352313167
894,1405,0.795017793594
895,1404,0.953703703704
896,1403,0.437633642195
897,1403,0.888096935139
898,1403,0.846044191019
899,1402,0.753209700428
900,1401,0.841541755889
901,1401,0.249107780157
902,1401,0.683797287652
903,1399,0.864903502502
904,1399,0.739099356683
905,1398,0.668812589413
906,1398,0.630185979971
907,1398,0.683834048641
908,1396,0.485673352436
909,1396,0.869627507163
910,1396,0.381805157593
911,1395,0.764874551971
912,1394,0.647058823529
913,1394,0.784074605452
914,1394,0.522955523673
915,1394,0.48350071736
916,1393,0.312275664034
917,1393,0.587221823403
918,1392,0.915948275862
919,1391,0.713156002876
920,1390,0.688489208633
921,1389,0.907127429806
922,1389,0.992800575954
923,1387,0.685652487383
924,1387,0.36193222783
925,1387,0.271809661139
926,1385,0.862815884477
927,1385,0.958844765343
928,1384,0.990606936416
929,1383,0.555314533623
930,1383,0.982646420824
931,1383,0.630513376717
932,1381,0.608979000724
933,1380,0.642753623188
934,1379,0.816533720087
935,1379,0.720812182741
936,1378,0.875907111756
937,1378,0.921625544267
938,1377,0.525780682643
939,1377,0.728395061728
940,1376,0.769622093023
941,1375,0.869818181818
942,1375,0.373818181818
943,1374,0.322416302766
944,1374,0.853711790393
945,1374,0.959243085881
946,1373,0.769847050255
947,1372,0.840379008746
948,1371,0.774617067834
949,1371,0.82640408461
950,1370,0.351824817518
951,1369,0.993425858291
952,1368,0.734649122807
953,1367,0.964155084126
954,1367,0.820043891734
955,1367,0.397951719093
956,1367,0.903438185808
957,1367,0.343818580834
958,1367,0.717629846379
959,1366,0.750366032211
960,1366,0.790629575403
961,1366,0.784040995608
962,1365,0.525274725275
963,1363,0.948642699927
964,1361,0.943423952976
965,1360,0.436029411765
966,1359,0.473142016188
967,1359,0.995584988962
968,1359,0.290654893304
969,1359,0.765268579838
970,1358,0.536818851252
971,1358,0.4941089838
972,1358,0.438880706922
973,1358,0.753313696613
974,1356,0.856194690265
975,1355,0.720295202952
976,1354,0.570901033973
977,1354,0.857459379616
978,1353,0.772357723577
979,1353,0.869179600887
980,1353,0.555062823356
981,1352,0.840236686391
982,1352,0.743343195266
983,1352,0.434171597633
984,1352,0.490384615385
985,1352,0.765532544379
986,1352,0.459319526627
987,1352,0.560650887574
988,1351,0.618060695781
989,1350,0.839259259259
990,1350,0.136296296296
991,1349,0.286137879911
992,1349,0.951816160119
993,1348,0.96884272997
994,1348,0.505192878338
995,1348,0.84940652819
996,1344,0.855654761905
997,1343,0.361876396128
998,1342,0.769746646796
999,1342,0.652011922504
1000,1342,0.628166915052
1001,1341,0.909768829232
1002,1341,0.715137956749
1003,1341,0.361670395227
1004,1340,0.470895522388
1005,1340,0.271641791045
1006,1340,0.719402985075
1007,1340,0.70671641791
1008,1339,0.512322628827
1009,1339,0.651979088872
1010,1339,0.974607916355
1011,1338,0.849028400598
1012,1338,0.690582959641
1013,1338,0.968609865471
1014,1336,0.50748502994
1015,1336,0.941616766467
1016,1335,0.906367041199
1017,1333,0.303825956489
1018,1332,0.663663663664
1019,1332,0.561561561562
1020,1331,0.948159278738
1021,1331,0.527422990233
1022,1331,0.689706987228
1023,1330,0.993984962406
1024,1329,0.875094055681
1025,1329,0.41309255079
1026,1328,0.444277108434
1027,1328,0.746987951807
1028,1326,0.809954751131
1029,1326,0.87556561086
1030,1325,0.634716981132
1031,1325,0.951698113208
1032,1325,0.481509433962
1033,1324,0.913897280967
1034,1324,0.845921450151
1035,1324,0.522658610272
1036,1323,0.373393801965
1037,1322,0.911497730711
1038,1322,0.92208774584
1039,1321,0.882664647994
1040,1321,0.944738834217
1041,1320,0.791666666667
1042,1319,0.406368460955
1043,1319,0.595905989386
1044,1318,0.236722306525
1045,1318,0.374810318665
1046,1317,0.946848899013
1047,1316,0.782674772036
1048,1316,0.484042553191
1049,1314,0.357686453577
1050,1314,0.390410958904
1051,1313,0.622239146992
1052,1312,0.838414634146
1053,1312,0.842225609756
1054,1312,0.940548780488
1055,1312,0.727896341463
1056,1312,0.8125
1057,1312,0.961890243902
1058,1310,0.464885496183
1059,1310,0.476335877863
1060,1309,0.409472880061
1061,1309,0.51871657754
1062,1309,0.919786096257
1063,1308,0.547400611621
1064,1308,0.7125382263
1065,1307,0.86610558531
1066,1306,0.906584992343
1067,1305,0.488122605364
1068,1303,0.919416730622
1069,1303,0.979278587874
1070,1303,0.567152724482
1071,1302,0.956221198157
1072,1302,0.725806451613
1073,1300,0.886153846154
1074,1300,0.724615384615
1075,1299,0.207082371055
1076,1299,0.853733641263
1077,1299,0.324865280985
1078,1297,0.955281418658
1079,1295,0.992277992278
1080,1295,0.939768339768
1081,1295,0.305019305019
1082,1295,0.574517374517
1083,1295,0.942857142857
1084,1295,0.390733590734
1085,1293,0.426140757927
1086,1292,0.456656346749
1087,1292,0.955108359133
1088,1292,0.94427244582
1089,1291,0.86057319907
1090,1291,0.871417505809
1091,1291,0.812548412084
1092,1290,0.780620155039
1093,1290,0.866666666667
1094,1289,0.705973622964
1095,1289,0.639255236618
1096,1288,0.597049689441
1097,1287,0.573426573427
1098,1287,0.980574980575
1099,1286,0.986780715397
1100,1286,0.674183514774
1101,1285,0.809338521401
1102,1285,0.944747081712
1103,1285,0.786770428016
1104,1284,0.531931464174
1105,1283,0.946999220577
1106,1282,0.283151326053
1107,1282,0.927457098284
1108,1282,0.657566302652
1109,1282,0.65600624025
1110,1282,0.544461778471
1111,1281,0.576893052303
1112,1280,0.7140625
1113,1280,0.49453125
1114,1280,0.4421875
1115,1280,0.80078125
1116,1279,0.689601250977
1117,1278,0.62676056338
1118,1278,0.656494522692
1119,1277,0.958496476116
1120,1274,0.871271585557
1121,1273,0.487824037706
1122,1273,0.296150824823
1123,1272,0.521226415094
1124,1271,0.556254917388
1125,1271,0.730920535012
1126,1270,0.811811023622
1127,1269,0.81402679275
1128,1269,0.765169424744
1129,1268,0.716876971609
1130,1268,0.888012618297
1131,1268,0.910094637224
1132,1267,0.742699289661
1133,1267,0.508287292818
1134,1267,0.571428571429
1135,1267,0.789265982636
1136,1267,0.581689029203
1137,1267,0.62588792423
1138,1266,0.438388625592
1139,1266,0.923380726698
1140,1266,0.779620853081
1141,1266,0.994470774092
1142,1266,0.647709320695
1143,1265,0.891699604743
1144,1264,0.849683544304
1145,1263,0.276326207443
1146,1263,0.943784639747
1147,1263,0.631828978622
1148,1262,0.937400950872
1149,1262,0.744057052298
1150,1262,0.527733755943
1151,1262,0.74881141046
1152,1261,0.695479777954
1153,1261,0.973037272006
